ts,spot,1h_close,1h_sma20,1h_sma50,1h_rsi,15m_K,15m_K_prev,regime,pos_active,pos_side,pos_engine,pos_strike,pos_ltp,pos_pnl_pct,pos_sl,tr_armed,tr_sl,peak_prem,day_losses,flips_today,halted,chop_block
2026-09-17T09:06:09.814214+05:30,74336.45,74303.16,74478.3685,75070.8784,39.83632094398157,40.30577428503181,44.756757524403405,TRANSITION,False,,BASE,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:06:09.814214+05:30,74336.45,74303.16,74478.3685,75070.8784,39.83632094398157,40.30577428503181,44.756757524403405,TRANSITION,False,,VWAP,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:06:09.814214+05:30,74336.45,74303.16,74478.3685,75070.8784,39.83632094398157,40.30577428503181,44.756757524403405,TRANSITION,False,,FUT5VWAP,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:06:09.814214+05:30,74336.45,74303.16,74478.3685,75070.8784,39.83632094398157,40.30577428503181,44.756757524403405,TRANSITION,False,,ORB,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:06:09.814214+05:30,74336.45,74303.16,74478.3685,75070.8784,39.83632094398157,40.30577428503181,44.756757524403405,TRANSITION,False,,GAPBREAK,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:06:09.814214+05:30,74336.45,74303.16,74478.3685,75070.8784,39.83632094398157,40.30577428503181,44.756757524403405,TRANSITION,False,,EXPIRY,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:11:13.025837+05:30,74336.45,74303.16,74478.3685,75070.8784,39.83632094398157,40.30577428503181,44.756757524403405,TRANSITION,False,,BASE,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:11:13.025837+05:30,74336.45,74303.16,74478.3685,75070.8784,39.83632094398157,40.30577428503181,44.756757524403405,TRANSITION,False,,VWAP,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:11:13.025837+05:30,74336.45,74303.16,74478.3685,75070.8784,39.83632094398157,40.30577428503181,44.756757524403405,TRANSITION,False,,FUT5VWAP,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:11:13.025837+05:30,74336.45,74303.16,74478.3685,75070.8784,39.83632094398157,40.30577428503181,44.756757524403405,TRANSITION,False,,ORB,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:11:13.025837+05:30,74336.45,74303.16,74478.3685,75070.8784,39.83632094398157,40.30577428503181,44.756757524403405,TRANSITION,False,,GAPBREAK,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:11:13.025837+05:30,74336.45,74303.16,74478.3685,75070.8784,39.83632094398157,40.30577428503181,44.756757524403405,TRANSITION,False,,EXPIRY,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:16:18.434020+05:30,74336.45,74336.45,74475.83499999999,75024.6492,39.836960438355185,45.49715951699528,40.30639759013402,TRANSITION,False,,BASE,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:16:18.434020+05:30,74336.45,74336.45,74475.83499999999,75024.6492,39.836960438355185,45.49715951699528,40.30639759013402,TRANSITION,False,,VWAP,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:16:18.434020+05:30,74336.45,74336.45,74475.83499999999,75024.6492,39.836960438355185,45.49715951699528,40.30639759013402,TRANSITION,False,,FUT5VWAP,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:16:18.434020+05:30,74336.45,74336.45,74475.83499999999,75024.6492,39.836960438355185,45.49715951699528,40.30639759013402,TRANSITION,False,,ORB,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:16:18.434020+05:30,74336.45,74336.45,74475.83499999999,75024.6492,39.836960438355185,45.49715951699528,40.30639759013402,TRANSITION,False,,GAPBREAK,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:16:18.434020+05:30,74336.45,74336.45,74475.83499999999,75024.6492,39.836960438355185,45.49715951699528,40.30639759013402,TRANSITION,False,,EXPIRY,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:21:24.607763+05:30,74396.16,74336.45,74475.83499999999,75024.6492,41.072116444524674,45.49715951699528,40.30639759013402,TRANSITION,False,,BASE,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:21:24.607763+05:30,74396.16,74336.45,74475.83499999999,75024.6492,41.072116444524674,45.49715951699528,40.30639759013402,TRANSITION,False,,VWAP,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:21:24.607763+05:30,74396.16,74336.45,74475.83499999999,75024.6492,41.072116444524674,45.49715951699528,40.30639759013402,TRANSITION,False,,FUT5VWAP,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:21:24.607763+05:30,74396.16,74336.45,74475.83499999999,75024.6492,41.072116444524674,45.49715951699528,40.30639759013402,TRANSITION,False,,ORB,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:21:24.607763+05:30,74396.16,74336.45,74475.83499999999,75024.6492,41.072116444524674,45.49715951699528,40.30639759013402,TRANSITION,False,,GAPBREAK,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:21:24.607763+05:30,74396.16,74336.45,74475.83499999999,75024.6492,41.072116444524674,45.49715951699528,40.30639759013402,TRANSITION,False,,EXPIRY,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:26:31.171564+05:30,74302.02,74336.45,74475.83499999999,75024.6492,41.072116444524674,45.49715951699528,40.30639759013402,TRANSITION,False,,BASE,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:26:31.171564+05:30,74302.02,74336.45,74475.83499999999,75024.6492,41.072116444524674,45.49715951699528,40.30639759013402,TRANSITION,False,,VWAP,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:26:31.171564+05:30,74302.02,74336.45,74475.83499999999,75024.6492,41.072116444524674,45.49715951699528,40.30639759013402,TRANSITION,False,,FUT5VWAP,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:26:31.171564+05:30,74302.02,74336.45,74475.83499999999,75024.6492,41.072116444524674,45.49715951699528,40.30639759013402,TRANSITION,False,,ORB,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:26:31.171564+05:30,74302.02,74336.45,74475.83499999999,75024.6492,41.072116444524674,45.49715951699528,40.30639759013402,TRANSITION,False,,GAPBREAK,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:26:31.171564+05:30,74302.02,74336.45,74475.83499999999,75024.6492,41.072116444524674,45.49715951699528,40.30639759013402,TRANSITION,False,,EXPIRY,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:31:37.350101+05:30,74397.0,74336.45,74475.83499999999,75024.6492,41.072116444524674,51.53816072415585,45.49680311306228,TRANSITION,False,,BASE,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:31:37.350101+05:30,74397.0,74336.45,74475.83499999999,75024.6492,41.072116444524674,51.53816072415585,45.49680311306228,TRANSITION,False,,VWAP,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:31:37.350101+05:30,74397.0,74336.45,74475.83499999999,75024.6492,41.072116444524674,51.53816072415585,45.49680311306228,TRANSITION,False,,FUT5VWAP,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:31:37.350101+05:30,74397.0,74336.45,74475.83499999999,75024.6492,41.072116444524674,51.53816072415585,45.49680311306228,TRANSITION,False,,ORB,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:31:37.350101+05:30,74397.0,74336.45,74475.83499999999,75024.6492,41.072116444524674,51.53816072415585,45.49680311306228,TRANSITION,False,,GAPBREAK,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:31:37.350101+05:30,74397.0,74336.45,74475.83499999999,75024.6492,41.072116444524674,51.53816072415585,45.49680311306228,TRANSITION,False,,EXPIRY,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:36:44.142669+05:30,74532.99,74336.45,74475.83499999999,75024.6492,41.072116444524674,51.53816072415585,45.49680311306228,TRANSITION,False,,BASE,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:36:44.142669+05:30,74532.99,74336.45,74475.83499999999,75024.6492,41.072116444524674,51.53816072415585,45.49680311306228,TRANSITION,False,,VWAP,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:36:44.142669+05:30,74532.99,74336.45,74475.83499999999,75024.6492,41.072116444524674,51.53816072415585,45.49680311306228,TRANSITION,False,,FUT5VWAP,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:36:44.142669+05:30,74532.99,74336.45,74475.83499999999,75024.6492,41.072116444524674,51.53816072415585,45.49680311306228,TRANSITION,True,CE,ORB,74500,199.25,4.401362326434375,156.497,False,0.0,204.6,0,0,False,False
2026-09-17T09:36:44.142669+05:30,74532.99,74336.45,74475.83499999999,75024.6492,41.072116444524674,51.53816072415585,45.49680311306228,TRANSITION,False,,GAPBREAK,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:36:44.142669+05:30,74532.99,74336.45,74475.83499999999,75024.6492,41.072116444524674,51.53816072415585,45.49680311306228,TRANSITION,False,,EXPIRY,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:41:51.333976+05:30,74434.32,74336.45,74475.83499999999,75024.6492,41.072116444524674,51.53816072415585,45.49680311306228,TRANSITION,False,,BASE,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:41:51.333976+05:30,74434.32,74336.45,74475.83499999999,75024.6492,41.072116444524674,51.53816072415585,45.49680311306228,TRANSITION,False,,VWAP,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:41:51.333976+05:30,74434.32,74336.45,74475.83499999999,75024.6492,41.072116444524674,51.53816072415585,45.49680311306228,TRANSITION,False,,FUT5VWAP,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:41:51.333976+05:30,74434.32,74336.45,74475.83499999999,75024.6492,41.072116444524674,51.53816072415585,45.49680311306228,TRANSITION,True,CE,ORB,74500,148.1,-22.399790411317788,156.497,False,0.0,204.6,0,0,False,False
2026-09-17T09:41:51.333976+05:30,74434.32,74336.45,74475.83499999999,75024.6492,41.072116444524674,51.53816072415585,45.49680311306228,TRANSITION,False,,GAPBREAK,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:41:51.333976+05:30,74434.32,74336.45,74475.83499999999,75024.6492,41.072116444524674,51.53816072415585,45.49680311306228,TRANSITION,False,,EXPIRY,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:47:01.713527+05:30,74356.41,74336.45,74475.83499999999,75024.6492,41.072116444524674,69.64018817397086,51.5379530257322,TRANSITION,False,,BASE,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:47:01.713527+05:30,74356.41,74336.45,74475.83499999999,75024.6492,41.072116444524674,69.64018817397086,51.5379530257322,TRANSITION,False,,VWAP,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:47:01.713527+05:30,74356.41,74336.45,74475.83499999999,75024.6492,41.072116444524674,69.64018817397086,51.5379530257322,TRANSITION,True,PE,FUT5VWAP,74400,227.7,-0.5893909626719156,187.82100000000003,False,0.0,229.05,0,0,False,False
2026-09-17T09:47:01.713527+05:30,74356.41,74336.45,74475.83499999999,75024.6492,41.072116444524674,69.64018817397086,51.5379530257322,TRANSITION,True,PE,ORB,74500,286.65,1.2003530450132311,232.26500000000001,False,0.0,313.85,1,0,False,False
2026-09-17T09:47:01.713527+05:30,74356.41,74336.45,74475.83499999999,75024.6492,41.072116444524674,69.64018817397086,51.5379530257322,TRANSITION,False,,GAPBREAK,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-09-17T09:47:01.713527+05:30,74356.41,74336.45,74475.83499999999,75024.6492,41.072116444524674,69.64018817397086,51.5379530257322,TRANSITION,True,PE,EXPIRY,74400,227.7,-1.0000000000000049,188.60000000000002,False,0.0,230.0,0,0,False,False
