ts,spot,1h_close,1h_sma20,1h_sma50,1h_rsi,15m_K,15m_K_prev,regime,pos_active,pos_side,pos_engine,pos_strike,pos_ltp,pos_pnl_pct,pos_sl,tr_armed,tr_sl,peak_prem,day_losses,flips_today,halted,chop_block
2026-07-29T13:04:34.662200+05:30,24238.35,24238.45,23989.072500000002,24004.123,71.0273008170982,24.97061229108051,49.87078675579827,TRANSITION,False,,BASE,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-29T13:04:34.662200+05:30,24238.35,24238.45,23989.072500000002,24004.123,71.0273008170982,24.97061229108051,49.87078675579827,TRANSITION,False,,VWAP,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-29T13:04:34.662200+05:30,24238.35,24238.45,23989.072500000002,24004.123,71.0273008170982,24.97061229108051,49.87078675579827,TRANSITION,False,,FUT5VWAP,0,0,0,0.0,False,0.0,0.0,1,0,False,False
2026-07-29T13:04:34.662200+05:30,24238.35,24238.45,23989.072500000002,24004.123,71.0273008170982,24.97061229108051,49.87078675579827,TRANSITION,False,,ORB,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-29T13:04:34.662200+05:30,24238.35,24238.45,23989.072500000002,24004.123,71.0273008170982,24.97061229108051,49.87078675579827,TRANSITION,False,,GAPBREAK,0,0,0,0.0,False,0.0,0.0,1,0,False,False
2026-07-29T13:04:34.662200+05:30,24238.35,24238.45,23989.072500000002,24004.123,71.0273008170982,24.97061229108051,49.87078675579827,TRANSITION,False,,PIVOTBREAK,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-29T13:04:34.662200+05:30,24238.35,24238.45,23989.072500000002,24004.123,71.0273008170982,24.97061229108051,49.87078675579827,TRANSITION,False,,EXPIRY,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-29T13:09:38.593756+05:30,24248.65,24238.45,23989.072500000002,24004.123,71.0273008170982,24.97061229108051,49.87078675579827,TRANSITION,False,,BASE,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-29T13:09:38.593756+05:30,24248.65,24238.45,23989.072500000002,24004.123,71.0273008170982,24.97061229108051,49.87078675579827,TRANSITION,False,,VWAP,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-29T13:09:38.593756+05:30,24248.65,24238.45,23989.072500000002,24004.123,71.0273008170982,24.97061229108051,49.87078675579827,TRANSITION,False,,FUT5VWAP,0,0,0,0.0,False,0.0,0.0,1,0,False,False
2026-07-29T13:09:38.593756+05:30,24248.65,24238.45,23989.072500000002,24004.123,71.0273008170982,24.97061229108051,49.87078675579827,TRANSITION,False,,ORB,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-29T13:09:38.593756+05:30,24248.65,24238.45,23989.072500000002,24004.123,71.0273008170982,24.97061229108051,49.87078675579827,TRANSITION,False,,GAPBREAK,0,0,0,0.0,False,0.0,0.0,1,0,False,False
2026-07-29T13:09:38.593756+05:30,24248.65,24238.45,23989.072500000002,24004.123,71.0273008170982,24.97061229108051,49.87078675579827,TRANSITION,False,,PIVOTBREAK,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-29T13:09:38.593756+05:30,24248.65,24238.45,23989.072500000002,24004.123,71.0273008170982,24.97061229108051,49.87078675579827,TRANSITION,False,,EXPIRY,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-29T13:14:44.298251+05:30,24258.65,24238.45,23989.072500000002,24004.123,71.0273008170982,24.97061229108051,49.87078675579827,TRANSITION,False,,BASE,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-29T13:14:44.298251+05:30,24258.65,24238.45,23989.072500000002,24004.123,71.0273008170982,24.97061229108051,49.87078675579827,TRANSITION,False,,VWAP,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-29T13:14:44.298251+05:30,24258.65,24238.45,23989.072500000002,24004.123,71.0273008170982,24.97061229108051,49.87078675579827,TRANSITION,False,,FUT5VWAP,0,0,0,0.0,False,0.0,0.0,1,0,False,False
2026-07-29T13:14:44.298251+05:30,24258.65,24238.45,23989.072500000002,24004.123,71.0273008170982,24.97061229108051,49.87078675579827,TRANSITION,False,,ORB,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-29T13:14:44.298251+05:30,24258.65,24238.45,23989.072500000002,24004.123,71.0273008170982,24.97061229108051,49.87078675579827,TRANSITION,False,,GAPBREAK,0,0,0,0.0,False,0.0,0.0,1,0,False,False
2026-07-29T13:14:44.298251+05:30,24258.65,24238.45,23989.072500000002,24004.123,71.0273008170982,24.97061229108051,49.87078675579827,TRANSITION,False,,PIVOTBREAK,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-29T13:14:44.298251+05:30,24258.65,24238.45,23989.072500000002,24004.123,71.0273008170982,24.97061229108051,49.87078675579827,TRANSITION,False,,EXPIRY,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-29T13:19:49.933644+05:30,24254.55,24257.55,24012.08,24005.52,72.02067061117813,22.191107903709618,24.97061229108051,TRANSITION,False,,BASE,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-29T13:19:49.933644+05:30,24254.55,24257.55,24012.08,24005.52,72.02067061117813,22.191107903709618,24.97061229108051,TRANSITION,False,,VWAP,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-29T13:19:49.933644+05:30,24254.55,24257.55,24012.08,24005.52,72.02067061117813,22.191107903709618,24.97061229108051,TRANSITION,False,,FUT5VWAP,0,0,0,0.0,False,0.0,0.0,1,0,False,False
2026-07-29T13:19:49.933644+05:30,24254.55,24257.55,24012.08,24005.52,72.02067061117813,22.191107903709618,24.97061229108051,TRANSITION,False,,ORB,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-29T13:19:49.933644+05:30,24254.55,24257.55,24012.08,24005.52,72.02067061117813,22.191107903709618,24.97061229108051,TRANSITION,False,,GAPBREAK,0,0,0,0.0,False,0.0,0.0,1,0,False,False
2026-07-29T13:19:49.933644+05:30,24254.55,24257.55,24012.08,24005.52,72.02067061117813,22.191107903709618,24.97061229108051,TRANSITION,False,,PIVOTBREAK,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-29T13:19:49.933644+05:30,24254.55,24257.55,24012.08,24005.52,72.02067061117813,22.191107903709618,24.97061229108051,TRANSITION,False,,EXPIRY,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-29T13:24:56.392966+05:30,24246.25,24257.55,24012.08,24005.52,72.02067061117813,22.191107903709618,24.97061229108051,TRANSITION,False,,BASE,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-29T13:24:56.392966+05:30,24246.25,24257.55,24012.08,24005.52,72.02067061117813,22.191107903709618,24.97061229108051,TRANSITION,False,,VWAP,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-29T13:24:56.392966+05:30,24246.25,24257.55,24012.08,24005.52,72.02067061117813,22.191107903709618,24.97061229108051,TRANSITION,False,,FUT5VWAP,0,0,0,0.0,False,0.0,0.0,1,0,False,False
2026-07-29T13:24:56.392966+05:30,24246.25,24257.55,24012.08,24005.52,72.02067061117813,22.191107903709618,24.97061229108051,TRANSITION,False,,ORB,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-29T13:24:56.392966+05:30,24246.25,24257.55,24012.08,24005.52,72.02067061117813,22.191107903709618,24.97061229108051,TRANSITION,False,,GAPBREAK,0,0,0,0.0,False,0.0,0.0,1,0,False,False
2026-07-29T13:24:56.392966+05:30,24246.25,24257.55,24012.08,24005.52,72.02067061117813,22.191107903709618,24.97061229108051,TRANSITION,False,,PIVOTBREAK,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-29T13:24:56.392966+05:30,24246.25,24257.55,24012.08,24005.52,72.02067061117813,22.191107903709618,24.97061229108051,TRANSITION,False,,EXPIRY,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-07-29T13:30:02.097103+05:30,24245.75,24257.55,24012.08,24005.52,72.02067061117813,26.024254611517062,22.191107903709618,TRANSITION,False,,BASE,0,0,0,0.0,False,0.0,0.0,0,0,False,False
