ts,spot,1h_close,1h_sma20,1h_sma50,1h_rsi,15m_K,15m_K_prev,regime,pos_active,pos_side,pos_engine,pos_strike,pos_ltp,pos_pnl_pct,pos_sl,tr_armed,tr_sl,peak_prem,day_losses,flips_today,halted,chop_block
2026-08-19T09:00:31.386364+05:30,24154.9,24165.45,24287.2625,24379.197999999997,34.14202650768215,66.66666666666667,98.61300234511116,INSUFFICIENT,False,,PROB70,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-08-19T09:05:34.465982+05:30,24154.9,24165.45,24287.2625,24379.197999999997,34.14202650768215,66.66666666666667,98.61300234511116,INSUFFICIENT,False,,PROB70,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-08-19T09:10:39.394379+05:30,24154.9,24165.45,24287.2625,24379.197999999997,34.14202650768215,66.66666666666667,98.61300234511116,INSUFFICIENT,False,,PROB70,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-08-19T09:15:44.694437+05:30,24122.1,24154.9,24277.734999999997,24371.205,33.297694751250575,33.333333333333336,66.66666666666667,INSUFFICIENT,False,,PROB70,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-08-19T09:20:50.441823+05:30,24112.1,24154.9,24277.734999999997,24371.205,33.297694751250575,33.333333333333336,66.66666666666667,INSUFFICIENT,False,,PROB70,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-08-19T09:25:55.443025+05:30,24098.55,24154.9,24277.734999999997,24371.205,33.297694751250575,33.333333333333336,66.66666666666667,INSUFFICIENT,False,,PROB70,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-08-19T09:31:00.193537+05:30,24088.9,24154.9,24277.734999999997,24371.205,33.297694751250575,0.0,33.333333333333336,INSUFFICIENT,False,,PROB70,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-08-19T09:36:06.089356+05:30,24071.9,24154.9,24277.734999999997,24371.205,33.297694751250575,0.0,33.333333333333336,INSUFFICIENT,False,,PROB70,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-08-19T09:41:12.042869+05:30,24073.6,24154.9,24277.734999999997,24371.205,33.297694751250575,0.0,33.333333333333336,INSUFFICIENT,False,,PROB70,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-08-19T09:46:17.844169+05:30,24083.15,24154.9,24277.734999999997,24371.205,33.297694751250575,0.0,0.0,INSUFFICIENT,False,,PROB70,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-08-19T09:51:23.644388+05:30,24103.15,24154.9,24277.734999999997,24371.205,33.297694751250575,0.0,0.0,INSUFFICIENT,False,,PROB70,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-08-19T09:56:37.042613+05:30,24098.4,24154.9,24277.734999999997,24371.205,33.297694751250575,0.0,0.0,INSUFFICIENT,False,,PROB70,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-08-19T10:01:42.367647+05:30,24093.15,24154.9,24277.735,24371.205,33.297187380656595,6.831496584217441,0.0,INSUFFICIENT,False,,PROB70,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-08-19T10:06:48.273159+05:30,24097.3,24154.9,24277.735,24371.205,33.297187380656595,6.831496584217441,0.0,INSUFFICIENT,False,,PROB70,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-08-19T10:11:53.460916+05:30,24093.95,24154.9,24277.735,24371.205,33.297187380656595,6.831496584217441,0.0,INSUFFICIENT,False,,PROB70,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-08-19T10:16:58.677902+05:30,24084.5,24091.8,24266.575,24361.627999999997,28.722116876744195,12.61693087851296,6.831496584217441,INSUFFICIENT,False,,PROB70,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-08-19T10:22:04.877813+05:30,24065.15,24091.8,24266.575,24361.627999999997,28.722116876744195,12.61693087851296,6.831496584217441,INSUFFICIENT,False,,PROB70,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-08-19T10:27:10.209256+05:30,24068.8,24091.8,24266.575,24361.627999999997,28.722116876744195,12.61693087851296,6.831496584217441,INSUFFICIENT,False,,PROB70,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-08-19T10:32:15.786236+05:30,24062.6,24091.8,24266.575,24361.627999999997,28.722116876744195,14.165398017737253,12.61693087851296,INSUFFICIENT,False,,PROB70,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-08-19T10:37:21.655759+05:30,24057.85,24091.8,24266.575,24361.627999999997,28.722116876744195,14.165398017737253,12.61693087851296,INSUFFICIENT,False,,PROB70,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-08-19T10:42:27.190944+05:30,24044.3,24091.8,24266.575,24361.627999999997,28.722116876744195,14.165398017737253,12.61693087851296,INSUFFICIENT,False,,PROB70,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-08-19T10:47:33.149941+05:30,24052.75,24091.8,24266.575,24361.627999999997,28.722116876744195,7.896199389895712,14.165398017737253,INSUFFICIENT,False,,PROB70,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-08-19T10:52:39.134966+05:30,24052.6,24091.8,24266.575,24361.627999999997,28.722116876744195,7.896199389895712,14.165398017737253,INSUFFICIENT,False,,PROB70,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-08-19T10:57:44.170860+05:30,24063.6,24091.8,24266.575,24361.627999999997,28.722116876744195,7.896199389895712,14.165398017737253,INSUFFICIENT,False,,PROB70,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-08-19T11:02:49.082486+05:30,24050.0,24091.8,24266.575,24361.627999999997,28.72345801237931,2.330001973970479,7.896199389895712,INSUFFICIENT,False,,PROB70,0,0,0,0.0,False,0.0,0.0,0,0,False,False
2026-08-19T11:07:54.898144+05:30,24030.9,24091.8,24266.575,24361.627999999997,28.72345801237931,2.330001973970479,7.896199389895712,INSUFFICIENT,False,,PROB70,0,0,0,0.0,False,0.0,0.0,0,0,False,False
